"Vote Type (FOR=1,AGAINST=2)","County","Candidate Name","Party","Office Name","Office District","Winner","Write-In?", LEGS 45,LEGS 26,LEGS 27C,LEGS 37B,LEGS 04,LEGS 47A,LEGS 02A,LEGS 08,LEGS 47B,LEGS 30A,LEGS 34A,LEGS 28,LEGS 44A,LEGS 07,LEGS 03B,LEGS 13,LEGS 17,LEGS 29B,LEGS 21,LEGS 31A,LEGS 34B,LEGS 44B,LEGS 12,LEGS 18,LEGS 11,LEGS 38B,LEGS 22,LEGS 31B,LEGS 33,LEGS 16,LEGS 20,LEGS 19,LEGS 23A,LEGS 32,LEGS 43,LEGS 25,LEGS 10,LEGS 36,LEGS 03A,LEGS 09B,LEGS 09A,LEGS 39,LEGS 05,LEGS 29A,LEGS 42A,LEGS 30B,LEGS 46,LEGS 27B,LEGS 29C,LEGS 35A,LEGS 14,LEGS 15,LEGS 01B,LEGS 40,LEGS 41,LEGS 35B,LEGS 24,LEGS 37A,LEGS 01A,LEGS 01C,LEGS 42B,LEGS 38C,LEGS 06,LEGS 02B,LEGS 27A,LEGS 23B,LEGS 38A
1,01,"Terry Lynn Kasecamp",NON,Board of Education     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3665,,,,,,706,1433,,,,,,,
1,01,"Jim Snake Robertson",NON,Board of Education     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3030,,,,,,799,1295,,,,,,,
1,01,"Other Write-Ins",NON,Board of Education     ,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,23,30,,,,,,,
1,07,"Tara Battaglia",NON,Board of Education     ,,Y,,,,,,1481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3203,,14545,,,,,,,,,,,,,,,,,,,,,,,,
1,07,"Patricia Ann Dorsey",NON,Board of Education     ,,Y,,,,,,2163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4439,,18717,,,,,,,,,,,,,,,,,,,,,,,,
1,07,"Doug Howard",NON,Board of Education     ,,,,,,,,1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3096,,11324,,,,,,,,,,,,,,,,,,,,,,,,
1,07,"Kenneth A. Kiler",NON,Board of Education     ,,Y,,,,,,1184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2443,,15021,,,,,,,,,,,,,,,,,,,,,,,,
1,07,"Mary Kowalski",NON,Board of Education     ,,,,,,,,1395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2986,,12380,,,,,,,,,,,,,,,,,,,,,,,,
1,07,"Bob Lord",NON,Board of Education     ,,,,,,,,1202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2494,,11086,,,,,,,,,,,,,,,,,,,,,,,,
1,07,"Other Write-Ins",NON,Board of Education     ,,,Y,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,332,,,,,,,,,,,,,,,,,,,,,,,,
1,09,"Jennifer S. Abell",NON,Board of Education     ,,Y,,,,,,,,,,,,,16832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2442,,
1,09,"Tajala Taj Battle-Lockhart",NON,Board of Education     ,,Y,,,,,,,,,,,,,13092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1719,,
1,09,"Elizabeth Liz Brown",NON,Board of Education     ,,Y,,,,,,,,,,,,,15457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2173,,
1,09,"Dottery Butler-Washington",NON,Board of Education     ,,,,,,,,,,,,,,,10512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1282,,
1,09,"Leslie Coker",NON,Board of Education     ,,,,,,,,,,,,,,,8400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234,,
1,09,"David Hancock",NON,Board of Education     ,,Y,,,,,,,,,,,,,16852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2202,,
1,09,"Victoria Vicki Talley Kelly",NON,Board of Education     ,,,,,,,,,,,,,,,13013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1820,,
1,09,"Michael Mike Lukas",NON,Board of Education     ,,Y,,,,,,,,,,,,,14228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2031,,
1,09,"Margaret T. Marshall",NON,Board of Education     ,,,,,,,,,,,,,,,8039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141,,
1,09,"Virginia Ginny McGraw",NON,Board of Education     ,,Y,,,,,,,,,,,,,12720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1901,,
1,09,"Barbara Barb Palko",NON,Board of Education     ,,,,,,,,,,,,,,,11667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672,,
1,09,"Robert Michael Pitts",NON,Board of Education     ,,,,,,,,,,,,,,,9468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517,,
1,09,"Nashonda Sherrod",NON,Board of Education     ,,,,,,,,,,,,,,,8963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1231,,
1,09,"Latina Tina Wilson",NON,Board of Education     ,,Y,,,,,,,,,,,,,16695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2067,,
1,09,"Other Write-Ins",NON,Board of Education     ,,,Y,,,,,,,,,,,,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,
1,11,"Liz Barrett",NON,Board of Education     ,,Y,,,,,,14030,,,,,,,,,,5252,,,,,,,,,,,,,,,,,,,,,,,,7807,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,"Jay Mason",NON,Board of Education     ,,Y,,,,,,13538,,,,,,,,,,4961,,,,,,,,,,,,,,,,,,,,,,,,8031,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,"April Fleming Miller",NON,Board of Education     ,,,,,,,,13782,,,,,,,,,,5009,,,,,,,,,,,,,,,,,,,,,,,,7183,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,"Camden Raynor",NON,Board of Education     ,,,,,,,,10284,,,,,,,,,,3530,,,,,,,,,,,,,,,,,,,,,,,,5739,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,"Cindy Rose",NON,Board of Education     ,,,,,,,,12312,,,,,,,,,,4559,,,,,,,,,,,,,,,,,,,,,,,,6653,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,"Kim L. Williams",NON,Board of Education     ,,,,,,,,7374,,,,,,,,,,2713,,,,,,,,,,,,,,,,,,,,,,,,5035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,"Karen Yoho",NON,Board of Education     ,,Y,,,,,,13504,,,,,,,,,,4864,,,,,,,,,,,,,,,,,,,,,,,,8299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,"Brad W. Young",NON,Board of Education     ,,Y,,,,,,18630,,,,,,,,,,6534,,,,,,,,,,,,,,,,,,,,,,,,10185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,"Other Write-Ins",NON,Board of Education     ,,,Y,,,,,449,,,,,,,,,,172,,,,,,,,,,,,,,,,,,,,,,,,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,"Vicky Cutroneo",NON,Board of Education     ,,Y,,,,,,,,,,,,,,,,,15093,,,,,,,6969,,,,,,,,,,,,,,,,,4324,8937,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,"Bob Glascock",NON,Board of Education     ,,,,,,,,,,,,,,,,,,,11348,,,,,,,5661,,,,,,,,,,,,,,,,,3930,7078,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,"Danny Mackey",NON,Board of Education     ,,,,,,,,,,,,,,,,,,,9108,,,,,,,4702,,,,,,,,,,,,,,,,,3120,5995,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,"Jen Mallo",NON,Board of Education     ,,Y,,,,,,,,,,,,,,,,,14463,,,,,,,7224,,,,,,,,,,,,,,,,,3797,6657,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,"Robert Wayne Miller",NON,Board of Education     ,,,,,,,,,,,,,,,,,,,11889,,,,,,,5416,,,,,,,,,,,,,,,,,3236,6155,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,"Anita Pandey",NON,Board of Education     ,,,,,,,,,,,,,,,,,,,10854,,,,,,,4886,,,,,,,,,,,,,,,,,2815,4392,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,"Sabina Taj",NON,Board of Education     ,,Y,,,,,,,,,,,,,,,,,14146,,,,,,,6722,,,,,,,,,,,,,,,,,4021,5101,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,"Chao Wu",NON,Board of Education     ,,Y,,,,,,,,,,,,,,,,,15630,,,,,,,6469,,,,,,,,,,,,,,,,,4291,7693,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,"Mavourene Robinson",NON,Board of Education     ,,,Y,,,,,,,,,,,,,,,,38,,,,,,,10,,,,,,,,,,,,,,,,,6,22,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,"Other Write-Ins",NON,Board of Education     ,,,Y,,,,,,,,,,,,,,,,428,,,,,,,168,,,,,,,,,,,,,,,,,117,211,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,"Wendy Costa",NON,Board of Education     ,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,"Nivek M. Johnson",NON,Board of Education     ,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,"Trish McGee",NON,Board of Education     ,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,"Francoise Sullivan",NON,Board of Education     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,"Other Write-Ins",NON,Board of Education     ,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,22,"Jacqueline B. Fischer",NON,Board of Education     ,,Y,,,,,,,,11714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2364,,,,3592,,,
1,22,"Mike Guessford",NON,Board of Education     ,,Y,,,,,,,,12820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3123,,,,3526,,,
1,22,"John Krowka",NON,Board of Education     ,,,,,,,,,,8114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1471,,,,2276,,,
1,22,"Linda Murray",NON,Board of Education     ,,Y,,,,,,,,13759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2903,,,,4235,,,
1,22,"Paul H. Toothman",NON,Board of Education     ,,,Y,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,19,,,
1,22,"Other Write-Ins",NON,Board of Education     ,,,Y,,,,,,,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,123,,,
1,05,"Pamela L. Cousins",NON,Board of Education At Large,,Y,,,,8164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5038,4069,,,,,,,,,,,,,,,,,,
1,05,"William J. Bill Phalen",NON,Board of Education At Large,,Y,,,,6609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4539,3279,,,,,,,,,,,,,,,,,,
1,05,"Other Write-Ins",NON,Board of Education At Large,,,Y,,,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,104,,,,,,,,,,,,,,,,,,
1,16,"Julie Reiley",NON,Board of Education At Large,,,,,,,,,,,,,,,,,,,,10465,,,,,,,9812,,,,,,13277,7959,10727,,,,,,,,,,10124,,,,,,,,,12415,12530,,,,,,,,,,,,,,,
1,16,"Karla Silvestre",NON,Board of Education At Large,,Y,,,,,,,,,,,,,,,,,,10011,,,,,,,12052,,,,,,11013,11714,11761,,,,,,,,,,10730,,,,,,,,,11842,10132,,,,,,,,,,,,,,,
1,16,"Other Write-Ins",NON,Board of Education At Large,,,Y,,,,,,,,,,,,,,,,,181,,,,,,,222,,,,,,184,166,217,,,,,,,,,,166,,,,,,,,,241,221,,,,,,,,,,,,,,,
1,18,"Tammy Harper",NON,Board of Education At Large,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18,"Mary Ellen Walker",NON,Board of Education At Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18,"Other Write-Ins",NON,Board of Education At Large,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,"Tyrone Cooper",NON,Board of Education At Large,,,,,,,985,,,,,,,,,,,,,,,,,,,,,,1842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203,,,,467,,,,,
1,23,"Donald L. Fitzgerald",NON,Board of Education At Large,,Y,,,,,3139,,,,,,,,,,,,,,,,,,,,,,3808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1388,,,,1371,,,,,
1,23,"Michael G. Murray",NON,Board of Education At Large,,Y,,,,,2490,,,,,,,,,,,,,,,,,,,,,,3070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1144,,,,1056,,,,,
1,23,"Talana D. Watson",NON,Board of Education At Large,,,,,,,1340,,,,,,,,,,,,,,,,,,,,,,2662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2172,,,,469,,,,,
1,23,"Other Write-Ins",NON,Board of Education At Large,,,Y,,,,53,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,12,,,,,
1,16,"Maria Blaeuer",NON,Board of Education     ,001,,,,,,,,,,,,,,,,,,,10168,,,,,,,10973,,,,,,11509,9556,10971,,,,,,,,,,10478,,,,,,,,,11463,11401,,,,,,,,,,,,,,,
1,16,"Judy Docca",NON,Board of Education     ,001,Y,,,,,,,,,,,,,,,,,,9723,,,,,,,9755,,,,,,10899,9154,10968,,,,,,,,,,10175,,,,,,,,,12247,10733,,,,,,,,,,,,,,,
1,16,"Other Write-Ins",NON,Board of Education     ,001,,Y,,,,,,,,,,,,,,,,,166,,,,,,,211,,,,,,186,160,205,,,,,,,,,,140,,,,,,,,,231,204,,,,,,,,,,,,,,,
1,16,"Lynn Amano",NON,Board of Education     ,003,,,,,,,,,,,,,,,,,,,7277,,,,,,,8120,,,,,,8096,7774,7936,,,,,,,,,,7432,,,,,,,,,8709,8572,,,,,,,,,,,,,,,
1,16,"Patricia O'Neill",NON,Board of Education     ,003,Y,,,,,,,,,,,,,,,,,,12907,,,,,,,13543,,,,,,15942,11363,14307,,,,,,,,,,13298,,,,,,,,,15512,13962,,,,,,,,,,,,,,,
1,16,"Other Write-Ins",NON,Board of Education     ,003,,Y,,,,,,,,,,,,,,,,,169,,,,,,,185,,,,,,155,136,181,,,,,,,,,,146,,,,,,,,,212,201,,,,,,,,,,,,,,,
1,16,"Brenda Wolff",NON,Board of Education     ,005,Y,,,,,,,,,,,,,,,,,,19112,,,,,,,20034,,,,,,21672,18436,20883,,,,,,,,,,19537,,,,,,,,,22689,20746,,,,,,,,,,,,,,,
1,16,"Other Write-Ins",NON,Board of Education     ,005,,Y,,,,,,,,,,,,,,,,,250,,,,,,,263,,,,,,242,182,296,,,,,,,,,,241,,,,,,,,,367,321,,,,,,,,,,,,,,,
1,21,"Otis Sampson",NON,Board of Education     ,001,Y,,,,,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21,"Other Write-Ins",NON,Board of Education     ,001,,Y,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,"Lupi Grady",NON,Board of Education     ,002,,,,,,,,,,,,,,,,,,,,,1675,,,,,,,,5390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,,,,,,,,,
1,17,"Joshua M. Thomas",NON,Board of Education     ,002,Y,,,,,,,,,,,,,,,,,,,,1677,,,,,,,,6759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,,,,,,,,,,
1,17,"Other Write-Ins",NON,Board of Education     ,002,,Y,,,,,,,,,,,,,,,,,,,18,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
1,06,"James Allan Newcomb, Jr.",NON,Board of Education     ,003,Y,,,,,1411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,06,"Sherone E. Thompson",NON,Board of Education     ,003,,,,,,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,06,"Other Write-Ins",NON,Board of Education     ,003,,Y,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,"Juwan Blocker",NON,Board of Education     ,003,,,,,,,,1944,,,1773,,,,,,,,,,195,,,,,,,,1859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,"Pamela Boozer-Strother",NON,Board of Education     ,003,Y,,,,,,,2854,,,1934,,,,,,,,,,247,,,,,,,,2580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,"Other Write-Ins",NON,Board of Education     ,003,,Y,,,,,,12,,,15,,,,,,,,,,3,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21,"Michael Garman",NON,Board of Education     ,003,Y,,,,,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21,"Other Write-Ins",NON,Board of Education     ,003,,Y,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21,"Emily Jackson",NON,Board of Education     ,004,Y,,,,,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21,"Martha Darling Sparks",NON,Board of Education     ,004,,,,,,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21,"Other Write-Ins",NON,Board of Education     ,004,,Y,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,"Carolyn Maria Boston",NON,Board of Education     ,006,,,,,,,,292,,,,,,,,,,,,,,,,,,,,,257,,,,,,,,,3409,,,,,,,,,,,,,,,,,,,,,5875,,,,,,,,,,
1,17,"Belinda Queen",NON,Board of Education     ,006,Y,,,,,,,490,,,,,,,,,,,,,,,,,,,,,395,,,,,,,,,3248,,,,,,,,,,,,,,,,,,,,,7728,,,,,,,,,,
1,17,"Other Write-Ins",NON,Board of Education     ,006,,Y,,,,,,2,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,
1,21,"Robyn Allen",NON,Board of Education     ,006,,,,,,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21,"Mary E. Wheeler",NON,Board of Education     ,006,Y,,,,,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21,"Judith A. Cornette",NON,Board of Education     ,006,,Y,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21,"Other Write-Ins",NON,Board of Education     ,006,,Y,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21,"April Motovidlak",NON,Board of Education     ,007,Y,,,,,1330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21,"Other Write-Ins",NON,Board of Education     ,007,,Y,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,"Arun Puracken",NON,Board of Education     ,009,,,,1685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004,,,,,,,,,,,,1219,,,,,,,,,,,,,,,,,2592,1363,
1,17,"Sonya Williams",NON,Board of Education     ,009,Y,,,2468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2837,,,,,,,,,,,,3399,,,,,,,,,,,,,,,,,4238,3160,
1,17,"Other Write-Ins",NON,Board of Education     ,009,,Y,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,58,27,
1,12,"Matthew A. Paugh",NON,Board of Education     ,001,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6029,,,,,,,,
1,12,"Other Write-Ins",NON,Board of Education     ,001,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,
1,18,"Michele Lynn Morrissette",NON,Board of Education     ,001,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18,"Other Write-Ins",NON,Board of Education     ,001,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19,"Rita Weaver",NON,Board of Education     ,001,Y,,,,,,,,,,,,,,,,,,,7478,,,,,,,,,,,,,,,,,,,,,,,,,,9021,,,,,4798,,,,,,,,,,,,,,,,,,
1,19,"Other Write-Ins",NON,Board of Education     ,001,,Y,,,,,,,,,,,,,,,,,,286,,,,,,,,,,,,,,,,,,,,,,,,,,197,,,,,170,,,,,,,,,,,,,,,,,,
1,12,"Rodney B. Glotfelty",NON,Board of Education     ,002,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4923,,,,,,,,
1,12,"Nathan M. Sorber",NON,Board of Education     ,002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1491,,,,,,,,
1,12,"Other Write-Ins",NON,Board of Education     ,002,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,
1,18,"Carrie Lee O'Connor",NON,Board of Education     ,002,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18,"Richard Dick Smith",NON,Board of Education     ,002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18,"Other Write-Ins",NON,Board of Education     ,002,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12,"Fred Gregg",NON,Board of Education     ,003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3274,,,,,,,,
1,12,"Monica L. Rinker",NON,Board of Education     ,003,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3391,,,,,,,,
1,12,"Other Write-Ins",NON,Board of Education     ,003,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,
1,19,"Karin Bailey",NON,Board of Education     ,003,Y,,,,,,,,,,,,,,,,,,,7649,,,,,,,,,,,,,,,,,,,,,,,,,,9345,,,,,4978,,,,,,,,,,,,,,,,,,
1,19,"Other Write-Ins",NON,Board of Education     ,003,,Y,,,,,,,,,,,,,,,,,,136,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,69,,,,,,,,,,,,,,,,,,
1,20,"Charles David Bagley, Jr.",NON,Board of Education     ,001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154
1,20,"Penny Nicholson",NON,Board of Education     ,001,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178
1,20,"Other Write-Ins",NON,Board of Education     ,001,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,24,"Bill Buchanan",NON,Board of Education     ,001,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1815
1,24,"Other Write-Ins",NON,Board of Education     ,001,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18
1,20,"Robert Thomas Wells",NON,Board of Education     ,003,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866
1,20,"Other Write-Ins",NON,Board of Education     ,003,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
1,24,"Bill Gordy",NON,Board of Education     ,004,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630,,,,,1256
1,24,"Other Write-Ins",NON,Board of Education     ,004,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,9
