County,Month,Year,M-Y,A1,A2,A3,B1,B2,B3,B4,C1,C2,C3,C4,,,,,
San Benito,7,2017,Jul-17,8,0,0,1,1,1,0,1,1,2,1,,,,,
San Benito,8,2017,Aug-17,5,0,0,1,1,1,2,2,1,2,3,,,,,
San Benito,9,2017,Sep-17,4,0,0,0,3,0,1,1,0,1,1,,,,,
San Benito,10,2017,Oct-17,7,0,0,0,2,1,2,1,1,4,4,,,,,
San Benito,11,2017,Nov-17,1,0,0,0,7,2,2,1,0,3,2,,,,,
San Benito,12,2017,Dec-17,3,0,0,1,6,1,2,0,0,0,0,,,,,
San Benito,1,2018,Jan-18,5,0,0,0,3,1,6,1,0,0,0,,,,,
San Benito,2,2018,Feb-18,1,0,0,0,2,0,2,0,0,0,0,,,,,
San Benito,3,2018,Mar-18,8,0,0,1,2,1,1,0,0,0,0,,,,,
San Benito,4,2018,Apr-18,2,0,0,0,2,1,3,0,0,3,1,,,,,
San Benito,5,2018,May-18,1,0,0,0,3,2,3,0,0,3,2,,,,,
San Benito,6,2018,Jun-18,1,0,0,0,3,1,1,0,0,1,1,,,,,
San Benito,7,2018,Jul-18,6,0,0,0,2,0,0,0,0,1,0,,,,,
San Benito,8,2018,Aug-18,6,0,0,0,2,0,0,0,0,1,0,,,,,
San Benito,9,2018,Sep-18,2,0,0,0,4,0,2,1,1,3,1,,,,,
San Benito,10,2018,Oct-18,3,0,0,1,5,1,4,1,0,1,1,,,,,
San Benito,11,2018,Nov-18,4,0,0,0,1,1,2,0,0,1,1,,,,,
San Benito,12,2018,Dec-18,4,0,0,1,3,0,2,0,0,1,0,,,,,
San Benito,1,2019,Jan-19,U,U,U,U,U,U,U,U,U,U,U,,,,,
San Benito,2,2019,Feb-19,4,0,0,0,2,0,0,0,0,1,1,,,,,
San Benito,3,2019,Mar-19,U,U,U,U,U,U,U,U,U,U,U,,,,,
San Benito,4,2019,Apr-19,4,0,0,0,3,1,3,0,0,0,0,,,,,
San Benito,5,2019,May-19,6,0,0,0,3,3,1,0,0,0,0,,,,,
San Benito,6,2019,Jun-19,3,0,0,0,5,0,3,0,0,0,0,,,,,
San Benito,7,2019,Jul-19,5,0,0,1,1,4,2,1,1,1,1,,,,,
San Benito,8,2019,Aug-19,1,0,0,1,1,1,2,1,1,1,1,,,,,
San Benito,9,2019,Sep-19,4,0,0,2,2,1,2,0,0,2,2,,,,,
San Benito,10,2019,Oct-19,0,0,0,1,6,1,3,0,0,1,0,,,,,
San Benito,11,2019,Nov-19,3,0,0,2,1,1,1,0,0,0,1,,,,,
San Benito,12,2019,Dec-19,2,0,0,0,6,4,6,0,0,0,0,,,,,
San Benito,1,2020,Jan-20,4,0,0,0,4,1,1,2,0,1,1,,,,,
San Benito,2,2020,Feb-20,1,0,0,1,6,4,4,0,0,0,0,,,,,
San Benito,3,2020,Mar-20,1,0,0,1,0,0,4,0,0,0,0,,,,,
San Bernardino,10,2011,Oct-11,187,3,0,3,0,1,4,268,330,311,309,,,,,
San Bernardino,11,2011,Nov-11,143,11,0,5,0,4,9,251,372,256,243,,,,,
San Bernardino,12,2011,Dec-11,204,57,0,14,1,14,29,260,353,250,242,,,,,
San Bernardino,1,2012,Jan-12,233,31,0,15,1,21,37,270,377,284,280,,,,,
San Bernardino,2,2012,Feb-12,233,29,0,25,1,36,62,331,420,268,260,,,,,
San Bernardino,3,2012,Mar-12,279,53,1,28,4,28,60,324,424,261,256,,,,,
San Bernardino,4,2012,Apr-12,242,25,5,32,3,52,85,292,384,246,240,,,,,
San Bernardino,5,2012,May-12,269,32,2,72,4,73,148,378,467,284,267,,,,,
San Bernardino,6,2012,Jun-12,275,19,1,83,10,89,181,321,395,264,251,,,,,
San Bernardino,7,2012,Jul-12,307,36,4,100,10,101,210,305,368,233,216,,,,,
San Bernardino,8,2012,Aug-12,376,99,7,73,14,80,166,268,316,185,179,,,,,
San Bernardino,9,2012,Sep-12,341,60,5,71,10,73,152,188,192,118,113,,,,,
San Bernardino,10,2012,Oct-12,352,29,4,62,9,46,116,81,37,48,43,,,,,
San Bernardino,11,2012,Nov-12,289,24,7,73,10,70,152,201,221,114,108,,,,,
San Bernardino,12,2012,Dec-12,256,18,4,47,8,54,109,115,118,83,74,,,,,
San Bernardino,1,2013,Jan-13,326,24,2,69,13,91,172,207,290,161,150,,,,,
San Bernardino,2,2013,Feb-13,284,9,1,68,17,49,133,158,204,122,110,,,,,
San Bernardino,3,2013,Mar-13,321,18,2,76,13,56,141,145,140,87,82,,,,,
San Bernardino,4,2013,Apr-13,324,3,2,54,9,29,90,47,32,44,41,,,,,
San Bernardino,5,2013,May-13,346,11,4,65,17,70,151,157,229,166,151,,,,,
San Bernardino,6,2013,Jun-13,283,9,3,67,10,66,142,151,197,153,135,,,,,
San Bernardino,7,2013,Jul-13,331,12,1,96,13,54,161,143,39,146,122,,,,,
San Bernardino,8,2013,Aug-13,351,19,1,60,13,49,121,103,29,114,86,,,,,
San Bernardino,9,2013,Sep-13,271,16,0,52,13,33,97,67,12,116,90,,,,,
San Bernardino,10,2013,Oct-13,311,10,1,50,5,24,79,47,8,75,52,,,,,
San Bernardino,11,2013,Nov-13,245,14,0,51,7,25,82,33,5,113,84,,,,,
San Bernardino,12,2013,Dec-13,275,6,3,31,2,30,62,20,3,56,45,,,,,
San Bernardino,1,2014,Jan-14,278,5,3,56,9,65,130,75,41,91,72,,,,,
San Bernardino,2,2014,Feb-14,239,11,0,48,6,37,91,46,19,71,57,,,,,
San Bernardino,3,2014,Mar-14,289,6,0,72,8,51,130,59,39,84,77,,,,,
San Bernardino,4,2014,Apr-14,305,7,0,56,10,42,107,48,15,64,50,,,,,
San Bernardino,5,2014,May-14,301,15,1,53,5,52,109,35,13,77,63,,,,,
San Bernardino,6,2014,Jun-14,321,11,0,55,5,62,119,44,19,77,69,,,,,
San Bernardino,7,2014,Jul-14,270,16,0,58,5,39,101,33,U,66,46,,,,,
San Bernardino,8,2014,Aug-14,294,19,0,55,9,49,113,36,U,62,43,,,,,
San Bernardino,9,2014,Sep-14,307,15,2,72,122,61,183,103,U,67,56,,,,,
San Bernardino,10,2014,Oct-14,259,15,0,78,111,54,165,70,8,49,29,,,,,
San Bernardino,11,2014,Nov-14,149,9,0,59,97,61,158,81,8,49,34,,,,,
San Bernardino,12,2014,Dec-14,169,U,0,65,100,50,150,76,12,55,36,,,,,
San Bernardino,1,2015,Jan-15,122,12,0,73,141,108,249,116,61,56,53,,,,,
San Bernardino,2,2015,Feb-15,144,17,0,61,130,76,206,107,47,65,58,,,,,
San Bernardino,3,2015,Mar-15,163,12,0,97,156,74,230,111,43,58,54,,,,,
San Bernardino,4,2015,Apr-15,171,24,0,65,111,38,149,63,6,49,31,,,,,
San Bernardino,5,2015,May-15,126,8,0,82,143,84,227,156,69,67,56,,,,,
San Bernardino,6,2015,Jun-15,133,3,0,80,153,72,225,101,28,72,49,,,,,
San Bernardino,7,2015,Jul-15,158,5,1,74,137,123,260,165,73,71,55,,,,,
San Bernardino,8,2015,Aug-15,131,4,0,73,128,80,208,145,56,70,53,,,,,
San Bernardino,9,2015,Sep-15,171,6,0,62,137,118,255,131,61,84,78,,,,,
San Bernardino,10,2015,Oct-15,154,8,0,72,148,110,258,142,63,63,54,,,,,
San Bernardino,11,2015,Nov-15,131,6,1,63,124,67,191,90,26,57,49,,,,,
San Bernardino,12,2015,Dec-15,155,11,0,70,103,47,150,75,8,44,33,,,,,
San Bernardino,1,2016,Jan-16,142,3,1,72,142,104,246,118,53,61,55,,,,,
San Bernardino,2,2016,Feb-16,126,4,0,55,129,79,208,137,58,65,57,,,,,
San Bernardino,3,2016,Mar-16,152,5,0,84,160,67,227,105,32,62,51,,,,,
San Bernardino,4,2016,Apr-16,128,6,0,65,130,107,237,144,72,72,65,,,,,
San Bernardino,5,2016,May-16,128,5,0,89,183,111,294,183,89,83,68,,,,,
San Bernardino,6,2016,Jun-16,145,5,0,91,174,89,263,140,31,78,66,,,,,
San Bernardino,7,2016,Jul-16,154,3,0,78,131,66,197,115,3,50,33,,,,,
San Bernardino,8,2016,Aug-16,166,2,0,82,166,122,288,192,64,100,87,,,,,
San Bernardino,9,2016,Sep-16,166,4,0,83,186,95,281,168,59,93,77,,,,,
San Bernardino,10,2016,Oct-16,152,4,0,93,181,76,257,110,24,66,53,,,,,
San Bernardino,11,2016,Nov-16,133,6,0,69,112,49,161,86,6,58,43,,,,,
San Bernardino,12,2016,Dec-16,151,14,1,76,157,69,226,121,33,65,60,,,,,
San Bernardino,1,2017,Jan-17,172,14,0,54,120,78,198,105,14,55,43,,,,,
San Bernardino,2,2017,Feb-17,135,6,1,55,114,51,165,74,9,52,44,,,,,
San Bernardino,3,2017,Mar-17,199,17,0,74,171,59,230,97,19,61,44,,,,,
San Bernardino,4,2017,Apr-17,165,7,0,60,98,45,143,88,3,53,43,,,,,
San Bernardino,5,2017,May-17,180,11,0,77,137,72,209,95,11,101,83,,,,,
San Bernardino,6,2017,Jun-17,176,16,0,68,135,84,219,93,12,74,62,,,,,
San Bernardino,7,2017,Jul-17,142,7,0,74,179,118,297,125,57,64,62,,,,,
San Bernardino,8,2017,Aug-17,217,11,0,84,203,115,318,133,54,79,69,,,,,
San Bernardino,9,2017,Sep-17,158,14,1,67,139,75,214,103,21,62,54,,,,,
San Bernardino,10,2017,Oct-17,183,15,0,76,112,58,170,91,9,59,41,,,,,
San Bernardino,11,2017,Nov-17,162,14,0,70,116,72,118,88,15,6,53,,,,,
San Bernardino,12,2017,Dec-17,148,12,1,49,76,48,124,63,2,54,39,,,,,
San Bernardino,1,2018,Jan-18,169,14,1,75,128,68,196,102,10,75,63,,,,,
San Bernardino,2,2018,Feb-18,154,10,0,62,164,94,258,131,42,75,68,,,,,
San Bernardino,3,2018,Mar-18,161,16,0,66,124,84,208,115,13,67,57,,,,,
San Bernardino,4,2018,Apr-18,178,14,1,62,93,43,136,83,5,75,60,,,,,
San Bernardino,5,2018,May-18,191,25,0,72,141,75,216,111,6,76,69,,,,,
San Bernardino,6,2018,Jun-18,161,15,0,68,138,84,222,106,15,89,75,,,,,
San Bernardino,7,2018,Jul-18,177,11,0,82,132,66,198,81,13,82,66,,,,,
San Bernardino,8,2018,Aug-18,181,18,1,91,187,114,301,82,38,65,51,,,,,
San Bernardino,9,2018,Sep-18,148,15,0,86,139,60,199,52,13,61,46,,,,,
San Bernardino,10,2018,Oct-18,165,16,0,91,158,72,230,71,19,61,51,,,,,
San Bernardino,11,2018,Nov-18,143,9,0,67,126,72,198,53,11,66,59,,,,,
San Bernardino,12,2018,Dec-18,154,9,0,59,82,46,128,50,9,49,38,,,,,
San Bernardino,1,2019,Jan-19,171,9,0,88,130,79,203,51,7,57,46,,,,,
San Bernardino,2,2019,Feb-19,164,12,1,68,94,52,146,65,10,55,45,,,,,
San Bernardino,3,2019,Mar-19,143,18,0,61,112,53,165,58,8,60,50,,,,,
San Bernardino,4,2019,Apr-19,143,12,0,70,91,59,150,57,11,69,56,,,,,
San Bernardino,5,2019,May-19,193,15,1,74,131,63,194,56,13,59,45,,,,,
San Bernardino,6,2019,Jun-19,149,16,0,55,76,44,120,52,6,41,29,,,,,
San Bernardino,7,2019,Jul-19,179,14,0,71,106,51,157,56,8,55,40,,,,,
San Bernardino,8,2019,Aug-19,198,7,2,84,166,66,232,114,26,52,39,,,,,
San Bernardino,9,2019,Sep-19,225,7,0,57,109,77,186,62,6,60,50,,,,,
San Bernardino,10,2019,Oct-19,195,6,0,83,179,111,290,96,28,78,66,,,,,
San Bernardino,11,2019,Nov-19,155,14,0,70,103,56,159,73,8,61,50,,,,,
San Bernardino,12,2019,Dec-19,148,12,0,60,107,57,164,77,18,58,42,,,,,
San Bernardino,1,2020,Jan-20,168,13,0,76,133,90,223,85,13,77,57,,,,,
San Bernardino,2,2020,Feb-20,141,9,0,73,142,73,215,66,17,57,44,,,,,
San Bernardino,3,2020,Mar-20,98,10,0,31,74,58,132,70,7,76,62,,,,,
San Diego,10,2011,Oct-11,109,0,0,6,4,2,1,361,13,75,3,,,,,
San Diego,11,2011,Nov-11,140,0,0,20,22,14,6,416,61,186,6,,,,,
San Diego,12,2011,Dec-11,113,0,0,49,43,21,11,561,162,164,12,,,,,
San Diego,1,2012,Jan-12,115,0,0,121,98,53,22,610,313,185,14,,,,,
San Diego,2,2012,Feb-12,105,0,0,119,92,62,27,456,258,166,11,,,,,
San Diego,3,2012,Mar-12,117,0,0,145,108,73,31,425,257,145,8,,,,,
San Diego,4,2012,Apr-12,115,0,0,167,114,91,20,417,222,156,11,,,,,
San Diego,5,2012,May-12,112,0,0,202,112,102,20,395,168,153,3,,,,,
San Diego,6,2012,Jun-12,90,0,0,248,124,107,11,430,131,127,4,,,,,
San Diego,7,2012,Jul-12,126,0,0,245,143,121,16,403,121,145,9,,,,,
San Diego,8,2012,Aug-12,146,0,0,295,181,129,15,440,150,132,9,,,,,
San Diego,9,2012,Sep-12,128,0,0,274,131,122,8,378,120,137,8,,,,,
San Diego,10,2012,Oct-12,123,0,0,311,152,151,6,364,124,115,2,,,,,
San Diego,11,2012,Nov-12,112,0,0,275,154,130,13,314,92,105,3,,,,,
San Diego,12,2012,Dec-12,120,0,0,291,182,123,29,282,108,91,3,,,,,
San Diego,1,2013,Jan-13,152,0,0,343,212,136,22,328,102,101,1,,,,,
San Diego,2,2013,Feb-13,108,0,0,306,178,147,12,287,82,88,2,,,,,
San Diego,3,2013,Mar-13,117,0,0,145,108,73,31,425,257,145,8,,,,,
San Diego,4,2013,Apr-13,125,0,0,296,155,126,16,256,90,88,3,,,,,
San Diego,5,2013,May-13,140,0,0,379,198,158,21,271,87,94,5,,,,,
San Diego,6,2013,Jun-13,164,0,0,389,214,144,30,245,91,98,1,,,,,
San Diego,7,2013,Jul-13,176,0,0,406,202,150,21,237,13,89,2,,,,,
San Diego,8,2013,Aug-13,170,0,0,373,200,119,28,244,82,88,5,,,,,
San Diego,9,2013,Sep-13,141,0,0,326,212,127,30,192,68,91,5,,,,,
San Diego,10,2013,Oct-13,173,0,0,363,238,147,21,271,99,96,15,,,,,
San Diego,11,2013,Nov-13,158,0,0,300,219,135,5,198,96,76,9,,,,,
San Diego,12,2013,Dec-13,196,0,0,261,203,97,48,221,84,81,6,,,,,
San Diego,1,2014,Jan-14,185,0,0,287,247,122,39,245,83,99,12,,,,,
San Diego,2,2014,Feb-14,165,0,0,245,192,114,21,206,85,67,6,,,,,
San Diego,3,2014,Mar-14,186,0,0,302,203,140,41,179,87,64,4,,,,,
San Diego,4,2014,Apr-14,184,0,0,332,199,127,48,207,72,66,10,,,,,
San Diego,5,2014,May-14,174,0,0,253,209,110,54,217,93,71,5,,,,,
San Diego,6,2014,Jun-14,164,0,0,273,200,113,43,200,77,59,3,,,,,
San Diego,7,2014,Jul-14,204,0,0,292,230,127,34,218,94,68,10,,,,,
San Diego,8,2014,Aug-14,189,0,0,300,212,150,43,197,61,75,9,,,,,
San Diego,9,2014,Sep-14,188,0,0,284,210,113,32,201,89,63,3,,,,,
San Diego,10,2014,Oct-14,211,0,0,314,252,118,22,188,59,67,5,,,,,
San Diego,11,2014,Nov-14,117,0,0,224,221,97,53,183,49,52,3,,,,,
San Diego,12,2014,Dec-14,150,0,0,254,231,95,52,180,89,59,11,,,,,
San Diego,1,2015,Jan-15,143,0,0,280,310,122,63,220,41,71,6,,,,,
San Diego,2,2015,Feb-15,108,0,0,236,227,99,37,195,69,62,6,,,,,
San Diego,3,2015,Mar-15,125,0,0,218,228,105,23,217,66,70,8,,,,,
San Diego,4,2015,Apr-15,128,0,0,257,241,105,24,240,92,92,8,,,,,
San Diego,5,2015,May-15,143,0,0,202,241,104,64,249,65,91,9,,,,,
San Diego,6,2015,Jun-15,161,0,0,220,222,95,46,241,74,80,8,,,,,
San Diego,7,2015,Jul-15,160,0,0,242,238,123,23,235,75,112,21,,,,,
San Diego,8,2015,Aug-15,145,0,0,226,246,101,61,265,73,99,17,,,,,
San Diego,9,2015,Sep-15,162,0,0,226,219,87,39,262,83,88,19,,,,,
San Diego,10,2015,Oct-15,182,0,0,219,224,83,40,284,75,98,17,,,,,
San Diego,11,2015,Nov-15,140,0,0,212,222,91,34,206,71,88,11,,,,,
San Diego,12,2015,Dec-15,159,0,0,227,223,83,35,209,90,92,19,,,,,
San Diego,1,2016,Jan-16,177,0,0,215,242,101,37,244,43,100,10,,,,,
San Diego,2,2016,Feb-16,122,0,0,196,229,96,50,249,73,75,12,,,,,
San Diego,3,2016,Mar-16,196,0,0,211,207,97,39,216,75,85,17,,,,,
San Diego,4,2016,Apr-16,157,0,0,209,243,110,69,224,49,85,12,,,,,
San Diego,5,2016,May-16,202,0,0,213,258,101,57,223,66,80,10,,,,,
San Diego,6,2016,Jun-16,192,0,0,201,261,109,44,213,54,76,13,,,,,
San Diego,7,2016,Jul-16,151,0,0,199,228,85,56,212,46,87,11,,,,,
San Diego,8,2016,Aug-16,158,0,0,283,294,115,31,241,63,81,11,,,,,
San Diego,9,2016,Sep-16,186,0,0,260,264,110,44,225,46,64,8,,,,,
San Diego,10,2016,Oct-16,157,0,0,177,244,92,59,182,37,80,5,,,,,
San Diego,11,2016,Nov-16,121,0,0,179,219,82,48,182,64,65,13,,,,,
San Diego,12,2016,Dec-16,149,0,0,213,277,104,87,188,43,70,12,,,,,
San Diego,1,2017,Jan-17,163,0,0,186,280,99,83,189,59,78,8,,,,,
San Diego,2,2017,Feb-17,150,0,0,181,238,105,63,158,45,60,11,,,,,
San Diego,3,2017,Mar-17,177,0,0,182,282,96,90,190,50,97,11,,,,,
San Diego,4,2017,Apr-17,176,0,0,162,245,106,111,191,50,75,4,,,,,
San Diego,5,2017,May-17,177,0,0,163,243,88,94,187,72,78,12,,,,,
San Diego,6,2017,Jun-17,172,0,0,197,255,97,65,211,53,94,12,,,,,
San Diego,7,2017,Jul-17,145,0,0,155,237,85,96,203,45,91,7,,,,,
San Diego,8,2017,Aug-17,201,0,0,183,287,80,102,229,74,87,9,,,,,
San Diego,9,2017,Sep-17,178,0,0,193,272,112,99,230,66,66,10,,,,,
San Diego,10,2017,Oct-17,170,0,0,201,243,90,110,226,91,67,11,,,,,
San Diego,11,2017,Nov-17,158,0,0,245,260,113,91,227,71,91,15,,,,,
San Diego,12,2017,Dec-17,131,0,0,160,253,102,118,215,69,76,12,,,,,
San Diego,1,2018,Jan-18,204,0,0,195,330,125,163,220,71,98,13,,,,,
San Diego,2,2018,Feb-18,184,0,0,164,247,95,123,207,59,80,14,,,,,
San Diego,3,2018,Mar-18,165,0,0,181,287,132,148,252,62,82,4,,,,,
San Diego,4,2018,Apr-18,191,0,0,200,259,116,135,228,58,102,17,,,,,
San Diego,5,2018,May-18,151,0,0,254,269,109,120,234,56,89,14,,,,,
San Diego,6,2018,Jun-18,160,0,0,253,277,122,131,242,56,109,18,,,,,
San Diego,7,2018,Jul-18,177,0,0,351,190,133,130,235,51,116,27,,,,,
San Diego,8,2018,Aug-18,202,0,0,301,233,142,141,267,61,102,29,,,,,
San Diego,9,2018,Sep-18,155,0,0,302,188,127,135,248,42,123,26,,,,,
San Diego,10,2018,Oct-18,181,0,0,343,222,137,134,263,54,96,18,,,,,
San Diego,11,2018,Nov-18,165,0,0,304,167,143,97,194,47,75,15,,,,,
San Diego,12,2018,Dec-18,162,0,0,289,138,128,104,262,54,96,23,,,,,
San Diego,1,2019,Jan-19,183,0,0,390,205,153,153,283,61,110,9,,,,,
San Diego,2,2019,Feb-19,155,0,0,304,155,120,107,231,56,85,12,,,,,
San Diego,3,2019,Mar-19,158,0,0,340,196,141,144,244,55,109,22,,,,,
San Diego,4,2019,Apr-19,157,0,0,315,174,121,122,246,63,99,14,,,,,
San Diego,5,2019,May-19,170,0,0,395,206,133,147,251,67,107,28,,,,,
San Diego,6,2019,Jun-19,159,0,0,322,167,118,112,241,62,105,15,,,,,
San Diego,7,2019,Jul-19,168,0,0,374,202,141,141,272,70,124,20,,,,,
San Diego,8,2019,Aug-19,143,0,0,338,198,121,144,266,73,93,14,,,,,
San Diego,9,2019,Sep-19,155,0,0,342,197,134,151,259,60,98,11,,,,,
San Diego,10,2019,Oct-19,157,0,0,362,204,137,152,271,71,122,14,,,,,
San Diego,11,2019,Nov-19,121,0,0,291,159,122,106,236,59,108,14,,,,,
San Diego,12,2019,Dec-19,138,0,0,331,168,125,112,237,56,98,9,,,,,
San Diego,1,2020,Jan-20,142,0,0,392,211,150,151,286,60,133,17,,,,,
San Diego,2,2020,Feb-20,145,0,0,334,176,138,125,258,48,110,20,,,,,
San Diego,3,2020,Mar-20,74,0,0,249,82,76,26,181,37,83,2,,,,,
San Francisco,10,2011,Oct-11,22,0,0,0,0,2,0,45,48,166,1,,,,,
San Francisco,11,2011,Nov-11,21,0,0,0,2,7,1,57,167,116,1,,,,,
San Francisco,12,2011,Dec-11,14,1,0,7,10,5,2,57,108,108,4,,,,,
San Francisco,1,2012,Jan-12,22,0,0,0,12,19,8,97,161,121,8,,,,,
San Francisco,2,2012,Feb-12,12,0,0,3,8,11,3,74,191,118,16,,,,,
San Francisco,3,2012,Mar-12,21,0,0,8,2,5,6,76,183,117,23,,,,,
San Francisco,4,2012,Apr-12,22,1,0,9,8,29,13,66,156,118,26,,,,,
San Francisco,5,2012,May-12,28,0,0,1,3,8,7,22,177,42,17,,,,,
San Francisco,6,2012,Jun-12,16,0,0,7,7,20,9,69,160,101,23,,,,,
San Francisco,7,2012,Jul-12,19,1,0,12,15,16,16,70,135,84,15,,,,,
San Francisco,8,2012,Aug-12,18,1,0,13,6,30,19,88,170,123,20,,,,,
San Francisco,9,2012,Sep-12,12,0,0,14,12,18,16,68,156,115,19,,,,,
San Francisco,10,2012,Oct-12,19,0,0,8,8,17,11,101,166,104,1,,,,,
San Francisco,11,2012,Nov-12,18,0,0,10,11,18,12,81,138,107,14,,,,,
San Francisco,12,2012,Dec-12,19,2,0,18,7,6,18,77,103,93,11,,,,,
San Francisco,1,2013,Jan-13,19,1,1,23,17,18,14,85,156,104,17,,,,,
San Francisco,2,2013,Feb-13,11,1,0,24,6,14,19,68,111,85,12,,,,,
San Francisco,3,2013,Mar-13,12,2,1,14,14,19,13,77,139,98,11,,,,,
San Francisco,4,2013,Apr-13,9,1,1,28,6,15,4,36,124,74,14,,,,,
San Francisco,5,2013,May-13,23,1,0,16,13,21,19,81,101,93,15,,,,,
San Francisco,6,2013,Jun-13,18,1,0,19,7,17,9,64,97,78,4,,,,,
San Francisco,7,2013,Jul-13,17,2,0,14,14,18,16,42,54,100,4,,,,,
San Francisco,8,2013,Aug-13,18,0,0,14,10,22,22,60,12,100,0,,,,,
San Francisco,9,2013,Sep-13,10,0,0,16,12,24,20,66,19,73,12,,,,,
San Francisco,10,2013,Oct-13,14,0,0,16,12,24,18,66,27,73,6,,,,,
San Francisco,11,2013,Nov-13,18,1,0,7,15,18,33,44,31,85,3,,,,,
San Francisco,12,2013,Dec-13,11,0,0,11,10,23,21,56,36,95,6,,,,,
San Francisco,1,2014,Jan-14,15,0,0,6,10,25,25,72,32,99,2,,,,,
San Francisco,2,2014,Feb-14,19,1,0,9,12,32,14,63,44,95,7,,,,,
San Francisco,3,2014,Mar-14,13,0,0,5,12,20,16,47,43,69,11,,,,,
San Francisco,4,2014,Apr-14,11,0,0,7,10,22,20,57,39,72,10,,,,,
San Francisco,5,2014,May-14,11,0,0,14,15,22,27,54,25,56,9,,,,,
San Francisco,6,2014,Jun-14,4,2,0,6,9,15,14,58,30,68,7,,,,,
San Francisco,7,2014,Jul-14,5,0,0,10,14,21,10,59,35,71,9,,,,,
San Francisco,8,2014,Aug-14,8,0,1,14,15,26,17,45,26,67,5,,,,,
San Francisco,9,2014,Sep-14,8,1,0,21,17,33,14,57,30,63,6,,,,,
San Francisco,10,2014,Oct-14,12,1,1,10,13,24,16,46,12,48,6,,,,,
San Francisco,11,2014,Nov-14,6,0,0,13,11,14,0,43,6,53,1,,,,,
San Francisco,12,2014,Dec-14,15,1,0,7,6,26,4,49,4,52,4,,,,,
San Francisco,1,2015,Jan-15,5,0,0,7,19,19,6,42,6,45,4,,,,,
San Francisco,2,2015,Feb-15,2,0,0,10,14,21,7,36,3,45,14,,,,,
San Francisco,3,2015,Mar-15,6,2,0,17,26,16,16,35,5,47,2,,,,,
San Francisco,4,2015,Apr-15,11,1,0,5,11,20,5,34,2,39,2,,,,,
San Francisco,5,2015,May-15,7,0,0,2,12,12,12,43,2,29,1,,,,,
San Francisco,6,2015,Jun-15,5,0,0,9,15,10,9,25,2,42,0,,,,,
San Francisco,7,2015,Jul-15,8,0,0,4,18,17,6,33,1,32,4,,,,,
San Francisco,8,2015,Aug-15,6,1,0,8,14,22,6,31,2,32,3,,,,,
San Francisco,9,2015,Sep-15,8,2,0,18,6,18,10,30,3,46,4,,,,,
San Francisco,10,2015,Oct-15,12,3,1,11,18,12,8,30,2,56,12,,,,,
San Francisco,11,2015,Nov-15,5,1,0,9,16,14,6,24,1,36,2,,,,,
San Francisco,12,2015,Dec-15,3,1,0,3,9,12,9,23,2,32,1,,,,,
San Francisco,1,2016,Jan-16,0,1,0,6,17,6,0,32,1,29,4,,,,,
San Francisco,2,2016,Feb-16,4,1,0,15,7,5,7,19,2,32,3,,,,,
San Francisco,3,2016,Mar-16,7,0,0,15,9,10,6,32,2,37,0,,,,,
San Francisco,4,2016,Apr-16,9,6,10,8,11,14,4,15,2,27,4,,,,,
San Francisco,5,2016,May-16,13,10,1,11,15,15,12,25,3,33,4,,,,,
San Francisco,6,2016,Jun-16,8,4,0,9,14,12,6,33,2,24,3,,,,,
San Francisco,7,2016,Jul-16,3,1,0,8,10,15,8,24,1,28,3,,,,,
San Francisco,8,2016,Aug-16,10,6,1,7,10,20,9,28,1,39,8,,,,,
San Francisco,9,2016,Sep-16,7,5,1,9,16,11,8,23,4,25,U,,,,,
San Francisco,10,2016,Oct-16,4,1,1,10,13,12,3,35,1,27,3,,,,,
San Francisco,11,2016,Nov-16,13,9,1,6,10,10,4,22,2,37,3,,,,,
San Francisco,12,2016,Dec-16,6,4,0,6,6,10,5,34,0,21,5,,,,,
San Francisco,1,2017,Jan-17,11,0,0,9,13,16,4,27,1,28,0,,,,,
San Francisco,2,2017,Feb-17,6,0,1,6,11,10,3,28,3,23,4,,,,,
San Francisco,3,2017,Mar-17,9,0,0,12,12,11,10,38,4,23,1,,,,,
San Francisco,4,2017,Apr-17,5,0,0,6,9,11,3,43,2,27,2,,,,,
San Francisco,5,2017,May-17,4,1,1,5,6,14,5,31,5,28,2,,,,,
San Francisco,6,2017,Jun-17,10,0,0,10,13,12,1,23,2,32,4,,,,,
San Francisco,7,2017,Jul-17,10,0,0,7,9,11,4,23,1,24,5,,,,,
San Francisco,8,2017,Aug-17,7,0,0,12,14,19,5,34,4,29,8,,,,,
San Francisco,9,2017,Sep-17,5,0,0,15,20,15,4,35,0,23,1,,,,,
San Francisco,10,2017,Oct-17,3,1,1,19,26,11,7,44,2,22,6,,,,,
San Francisco,11,2017,Nov-17,5,0,0,11,19,14,9,47,1,27,3,,,,,
San Francisco,12,2017,Dec-17,8,0,0,5,13,16,8,37,5,21,0,,,,,
San Francisco,1,2018,Jan-18,7,0,0,11,24,21,6,36,2,34,2,,,,,
San Francisco,2,2018,Feb-18,7,0,0,8,20,15,3,38,1,23,4,,,,,
San Francisco,3,2018,Mar-18,3,0,0,8,9,19,6,40,8,31,1,,,,,
San Francisco,4,2018,Apr-18,11,0,0,12,21,16,6,23,7,24,2,,,,,
San Francisco,5,2018,May-18,13,0,0,11,16,15,6,38,2,31,3,,,,,
San Francisco,6,2018,Jun-18,17,1,0,5,13,13,6,38,2,31,3,,,,,
